supplement,date
52517,1991-04-29
52518,1991-04-29
52523,1991-05-03
52524,1991-05-03
52530,1991-05-13
52531,1991-05-13
52537,1991-05-20
52541,1991-05-24
52542,1991-05-28
52548,1991-06-03
52552,1991-06-06
52555,1991-06-10
52556,1991-06-10
52563,1991-06-14
52564,1991-06-14
52565,1991-06-14
52566,1991-06-14
52567,1991-06-14
52568,1991-06-14
52569,1991-06-14
52570,1991-06-14
52571,1991-06-14
52572,1991-06-14
52573,1991-06-14
52575,1991-06-17
52581,1991-06-24
52585,1991-06-27
52586,1991-06-27
52588,1991-06-28
52589,1991-06-28
52591,1991-07-01
52597,1991-07-08
52603,1991-07-15
52604,1991-07-16
52609,1991-07-22
52615,1991-07-29
52616,1991-07-29
52617,1991-07-29
52620,1991-08-01
52623,1991-08-05
52629,1991-08-12
52635,1991-08-20
52640,1991-08-23
52646,1991-09-02
52650,1991-09-05
52653,1991-09-09
52659,1991-09-16
52665,1991-09-23
52669,1991-09-26
52670,1991-09-27
52672,1991-09-30
52676,1991-10-03
52679,1991-10-07
52683,1991-10-11
52685,1991-10-14
52689,1991-10-18
52691,1991-10-21
52694,1991-10-24
52697,1991-10-28
52703,1991-11-04
52704,1991-11-04
52705,1991-11-04
52706,1991-11-04
52707,1991-11-04
52713,1991-11-11
52719,1991-11-18
52723,1991-11-21
52726,1991-11-25
52732,1991-12-02
52733,1991-12-02
52734,1991-12-02
52740,1991-12-09
52746,1991-12-16
52750,1991-12-19
52753,1991-12-23
52754,1991-12-23
52767,1991-12-30
52768,1991-12-30
52769,1991-12-30
52770,1991-12-30
52771,1991-12-30
52772,1991-12-30
52773,1991-12-30
52774,1991-12-30
52775,1991-12-30
52776,1991-12-30
52777,1991-12-30
52778,1991-12-30
52779,1991-12-30
52780,1991-12-30
52783,1992-01-02
52784,1992-01-03
52786,1992-01-06
52792,1992-01-13
52798,1992-01-20
52816,1992-01-27
52820,1992-01-30
52823,1992-02-03
52825,1992-02-05
52829,1992-02-10
52830,1992-02-11
52833,1992-02-13
52834,1992-02-13
52837,1992-02-17
52838,1992-02-17
52844,1992-02-24
52850,1992-03-02
52854,1992-03-05
52857,1992-03-09
52863,1992-03-16
52864,1992-03-16
52870,1992-03-23
52871,1992-03-23
52877,1992-03-30
52878,1992-03-30
52879,1992-03-30
52883,1992-04-03
52885,1992-04-06
52891,1992-04-13
52892,1992-04-13
52898,1992-04-21
52899,1992-04-16
52905,1992-04-27
52910,1992-05-01
52914,1992-05-07
52917,1992-05-11
52918,1992-05-11
52922,1992-05-14
52925,1992-05-18
52930,1992-05-22
52931,1992-05-22
52937,1992-06-01
52938,1992-06-01
52943,1992-06-05
52944,1992-06-08
52945,1992-06-08
52952,1992-06-12
52953,1992-06-12
52954,1992-06-12
52955,1992-06-12
52957,1992-06-12
52958,1992-06-12
52959,1992-06-12
52960,1992-06-12
52961,1992-06-12
52963,1992-06-15
52964,1992-06-15
52965,1992-06-16
52969,1992-06-22
52970,1992-06-22
52975,1992-06-29
52976,1992-06-29
52980,1992-07-02
52983,1992-07-06
52989,1992-07-13
52995,1992-07-20
52996,1992-07-21
53001,1992-07-27
53002,1992-07-27
53008,1992-08-03
53014,1992-08-10
53016,1992-08-12
53018,1992-08-13
53019,1992-08-13
53022,1992-08-17
53028,1992-08-24
53033,1992-08-28
53039,1992-09-07
53040,1992-09-07
53044,1992-09-10
53047,1992-09-14
53051,1992-09-17
53054,1992-09-21
53060,1992-09-28
53061,1992-09-28
53065,1992-10-01
53068,1992-10-05
53070,1992-10-07
53074,1992-10-12
53080,1992-10-19
53086,1992-10-26
53087,1992-10-26
53088,1992-10-26
53089,1992-10-26
53095,1992-11-02
53096,1992-11-02
53097,1992-11-02
53103,1992-11-09
53109,1992-11-16
53113,1992-11-20
53115,1992-11-23
53116,1992-11-23
53117,1992-11-24
53119,1992-11-26
53120,1992-11-27
53122,1992-11-30
53123,1992-11-30
53129,1992-12-07
53135,1992-12-14
53141,1992-12-21
53145,1992-12-24
53153,1992-12-30
53154,1992-12-30
53155,1992-12-30
53156,1992-12-30
53157,1992-12-30
53158,1992-12-30
53159,1992-12-30
53160,1992-12-30
53163,1993-01-04
53164,1993-01-04
53165,1993-01-04
53171,1993-01-11
53172,1993-01-11
53178,1993-01-18
53183,1993-01-25
53184,1993-01-25
53191,1993-02-01
53192,1993-02-01
53208,1993-02-04
53211,1993-02-08
53212,1993-02-09
53217,1993-02-15
53218,1993-02-15
53220,1993-02-15
53224,1993-02-19
53226,1993-02-22
53227,1993-02-22
53228,1993-02-22
53231,1993-02-25
53234,1993-03-01
53235,1993-03-01
53241,1993-03-08
53245,1993-03-11
53248,1993-03-15
53254,1993-03-22
53255,1993-03-22
53261,1993-03-30
53267,1993-04-05
53270,1993-04-08
53271,1993-04-08
53275,1993-04-15
53278,1993-04-19
53282,1993-04-20
53286,1993-04-26
53290,1993-04-29
53292,1993-04-30
53298,1993-05-10
53299,1993-05-10
53305,1993-05-17
53306,1993-05-18
53311,1993-05-24
53312,1993-05-24
53317,1993-05-28
53318,1993-05-28
53324,1993-06-07
53325,1993-06-07
53326,1993-06-07
53327,1993-06-07
53332,1993-06-11
53333,1993-06-11
53334,1993-06-11
53335,1993-06-11
53336,1993-06-11
53337,1993-06-11
53339,1993-06-11
53340,1993-06-11
53342,1993-06-14
53343,1993-06-14
53344,1993-06-14
53350,1993-06-21
53355,1993-06-28
53356,1993-06-28
53360,1993-07-01
53363,1993-07-05
53369,1993-07-12
53373,1993-07-15
53376,1993-07-19
53382,1993-07-26
53383,1993-07-26
53389,1993-08-02
53395,1993-08-09
53396,1993-08-09
53402,1993-08-16
53408,1993-08-23
53413,1993-08-27
53419,1993-09-06
53420,1993-09-06
53423,1993-09-09
53426,1993-09-13
53432,1993-09-20
53436,1993-09-23
53439,1993-09-27
53440,1993-09-27
53446,1993-10-04
53447,1993-10-05
53450,1993-10-07
53453,1993-10-11
53454,1993-10-11
53460,1993-10-18
53466,1993-10-25
53472,1993-11-01
53476,1993-11-04
53479,1993-11-08
53480,1993-11-09
53486,1993-11-15
53492,1993-11-22
53498,1993-11-29
53502,1993-12-02
53505,1993-12-06
53506,1993-12-06
53512,1993-12-13
53518,1993-12-20
53528,1993-12-30
53529,1993-12-30
53530,1993-12-30
53531,1993-12-30
53532,1993-12-30
53533,1993-12-30
53534,1993-12-30
53535,1993-12-30
53537,1993-12-31
53543,1994-01-10
53549,1994-01-17
53555,1994-01-24
53559,1994-01-27
53562,1994-01-31
53580,1994-02-07
53581,1994-02-07
53587,1994-02-14
53588,1994-02-14
53592,1994-02-17
53595,1994-02-21
53601,1994-02-28
53602,1994-03-01
53603,1994-03-02
53607,1994-03-07
53608,1994-03-07
53614,1994-03-15
53620,1994-03-21
53626,1994-03-28
53627,1994-03-28
53631,1994-03-31
53632,1994-03-31
53638,1994-04-11
53639,1994-04-11
53644,1994-04-18
53645,1994-04-18
53649,1994-04-20
53652,1994-04-25
53653,1994-04-25
53658,1994-04-29
53659,1994-04-29
53665,1994-05-09
53666,1994-05-09
53672,1994-05-16
53678,1994-05-23
53679,1994-05-24
53682,1994-05-26
53684,1994-05-27
53690,1994-06-06
53696,1994-06-10
53697,1994-06-10
53698,1994-06-10
53699,1994-06-10
53700,1994-06-10
53701,1994-06-10
53702,1994-06-10
53704,1994-06-13
53710,1994-06-20
53712,1994-06-22
53716,1994-06-27
53720,1994-06-30
53721,1994-06-30
53724,1994-07-04
53725,1994-07-04
53731,1994-07-11
53737,1994-07-18
53743,1994-07-25
53744,1994-07-26
53749,1994-08-01
53750,1994-08-01
53756,1994-08-08
53762,1994-08-15
53767,1994-08-19
53769,1994-08-22
53774,1994-08-26
53779,1994-09-05
53780,1994-09-05
53781,1994-09-05
53785,1994-09-08
53788,1994-09-12
53789,1994-09-13
53794,1994-09-19
53800,1994-09-26
53801,1994-09-26
53807,1994-10-03
53808,1994-10-03
53814,1994-10-10
53815,1994-10-10
53819,1994-10-13
53822,1994-10-17
53828,1994-10-24
53829,1994-10-24
53834,1994-10-31
53835,1994-10-31
53839,1994-11-03
53841,1994-11-07
53842,1994-11-07
53847,1994-11-14
53848,1994-11-14
53854,1994-11-21
53855,1994-11-21
53861,1994-11-28
53862,1994-11-28
53863,1994-11-29
53868,1994-12-05
53874,1994-12-12
53878,1994-12-15
53881,1994-12-19
53882,1994-12-19
53893,1994-12-30
53894,1994-12-30
53895,1994-12-30
53896,1994-12-30
53897,1994-12-30
53898,1994-12-30
53899,1994-12-30
53900,1994-12-30
53901,1994-12-30
53902,1994-12-30
53908,1995-01-09
53909,1995-01-09
53915,1995-01-16
53931,1995-01-20
53933,1995-01-23
53934,1995-01-23
53940,1995-01-30
53946,1995-02-06
53952,1995-02-13
53953,1995-02-13
53955,1995-02-14
53958,1995-02-16
53961,1995-02-20
53967,1995-02-27
53968,1995-02-27
53974,1995-03-06
53980,1995-03-13
53986,1995-03-20
53992,1995-03-27
53998,1995-04-03
54004,1995-04-10
54008,1995-04-13
54012,1995-04-20
54016,1995-04-24
54022,1995-05-01
54027,1995-05-05
54028,1995-05-05
54029,1995-05-05
54030,1995-05-09
54035,1995-05-15
54039,1995-05-19
54040,1995-05-19
54042,1995-05-22
54047,1995-05-26
54048,1995-05-30
54049,1995-05-26
54054,1995-06-05
54060,1995-06-12
54066,1995-06-16
54067,1995-06-16
54068,1995-06-16
54069,1995-06-16
54070,1995-06-16
54071,1995-06-16
54072,1995-06-16
54073,1995-06-16
54074,1995-06-16
54075,1995-06-16
54077,1995-06-19
54078,1995-06-19
54084,1995-06-26
54088,1995-06-30
54090,1995-07-03
54091,1995-07-03
54092,1995-07-03
54098,1995-07-11
54104,1995-07-17
54106,1995-07-19
54108,1995-07-21
54110,1995-07-24
54116,1995-07-31
54117,1995-07-31
54118,1995-08-01
54123,1995-08-07
54129,1995-08-14
54135,1995-08-21
54140,1995-08-25
54144,1995-08-31
54147,1995-09-04
54151,1995-09-08
54153,1995-09-11
54154,1995-09-11
54160,1995-09-18
54164,1995-09-21
54167,1995-09-25
54173,1995-10-02
54179,1995-10-09
54185,1995-10-16
54186,1995-10-16
54192,1995-10-23
54197,1995-10-30
54198,1995-10-30
54204,1995-11-07
54208,1995-11-10
54211,1995-11-13
54212,1995-11-13
54217,1995-11-18
54219,1995-11-20
54220,1995-11-20
54226,1995-11-27
54230,1995-11-30
54233,1995-12-04
54239,1995-12-11
54243,1995-12-14
54246,1995-12-18
54255,1995-12-29
54256,1995-12-29
54257,1995-12-29
54258,1995-12-29
54259,1995-12-29
54260,1995-12-29
54261,1995-12-29
54262,1995-12-29
54263,1995-12-29
54264,1995-12-29
54265,1995-12-29
54602,1996-12-10
54606,1996-12-13
54637,1996-12-31
54642,1997-01-06
54645,1997-01-09
54648,1997-01-13
54653,1997-01-16
54656,1997-01-20
54662,1997-01-27
54668,1997-02-03
54672,1997-02-06
54676,1997-02-10
54682,1997-02-17
54683,1997-02-18
54688,1997-02-24
54694,1997-03-03
54700,1997-03-10
54704,1997-03-13
54707,1997-03-17
54708,1997-03-17
54714,1997-03-24
54718,1997-03-27
54723,1997-04-03
54726,1997-04-07
54727,1997-04-07
54729,1997-04-08
54732,1997-04-11
54735,1997-04-14
54742,1997-04-18
54743,1997-04-18
54745,1997-04-21
54751,1997-04-28
54755,1997-05-02
54760,1997-05-08
54763,1997-05-13
54764,1997-05-13
54769,1997-05-20
54774,1997-05-23
54775,1997-05-23
54776,1997-05-27
54781,1997-06-02
54782,1997-06-02
54788,1997-06-09
54790,1997-06-11
54792,1997-06-12
54794,1997-06-13
54795,1997-06-13
54796,1997-06-13
54797,1997-06-13
54798,1997-06-13
54799,1997-06-13
54800,1997-06-13
54801,1997-06-13
54802,1997-06-13
54803,1997-06-13
54804,1997-06-13
54805,1997-06-13
54808,1997-06-16
54814,1997-06-23
54818,1997-06-27
54820,1997-06-30
54827,1997-07-07
54833,1997-07-14
54834,1997-07-14
54840,1997-07-21
54846,1997-07-28
54850,1997-08-01
54851,1997-08-01
54852,1997-07-31
54855,1997-08-04
54862,1997-08-11
54863,1997-08-11
54868,1997-08-18
54869,1997-08-18
54874,1997-08-22
54880,1997-09-01
54881,1997-09-01
54893,1997-09-15
54899,1997-09-22
54905,1997-09-29
54909,1997-10-02
54912,1997-10-06
54918,1997-10-13
54925,1997-10-20
54926,1997-10-21
54931,1997-10-27
54937,1997-11-03
54939,1997-11-05
54943,1997-11-10
54944,1997-11-10
54946,1997-11-12
54948,1997-11-13
54950,1996-11-26
54952,1997-11-17
54958,1997-11-24
54964,1997-12-01
54965,1997-12-01
54969,1997-12-04
54970,1997-12-05
54972,1997-12-08
54979,1997-12-15
54983,1997-12-18
54986,1997-12-22
54990,1997-12-29
54993,1997-12-30
54994,1997-12-30
54995,1997-12-30
54996,1997-12-30
54997,1997-12-30
54998,1997-12-30
54999,1997-12-30
55000,1997-12-30
55001,1997-12-30
55006,1998-01-05
55012,1998-01-12
55019,1998-01-19
55023,1998-01-22
55026,1998-01-26
55032,1998-02-02
55039,1998-02-09
55045,1998-02-16
55051,1998-02-23
55057,1998-03-02
55062,1998-03-05
55065,1998-03-09
55071,1998-03-16
55077,1998-03-23
55083,1998-03-30
55087,1998-04-02
55090,1998-04-06
55094,1998-04-09
55104,1998-04-20
55110,1998-04-27
55111,1998-04-27
55116,1998-05-01
55120,1998-05-07
55123,1998-05-11
55130,1998-05-18
55134,1998-05-21
55136,1998-05-22
55142,1998-06-01
55146,1998-06-04
55149,1998-06-08
55155,1998-06-15
55156,1998-06-15
55157,1998-06-15
55158,1998-06-15
55159,1998-06-15
55160,1998-06-15
55161,1998-06-15
55162,1998-06-15
55163,1998-06-15
55164,1998-06-15
55165,1998-06-15
55166,1998-06-15
55168,1998-06-15
55175,1998-06-22
55181,1998-06-29
55187,1998-07-06
55194,1998-07-13
55198,1998-07-16
55201,1998-07-20
55207,1998-07-27
55211,1998-07-30
55214,1998-08-03
55220,1998-08-10
55221,1998-08-10
55228,1998-08-17
55234,1998-08-24
55236,1998-08-25
55240,1998-09-01
55246,1998-09-07
55253,1998-09-14
55259,1998-09-21
55260,1998-09-21
55266,1998-09-28
55272,1998-10-05
55279,1998-10-12
55285,1998-10-19
55289,1998-10-22
55292,1998-10-26
55298,1998-11-02
55303,1998-11-05
55306,1998-11-09
55312,1998-11-16
55316,1998-11-19
55319,1998-11-23
55325,1998-11-30
55329,1998-12-03
55332,1998-12-07
55337,1998-12-10
55340,1998-12-14
55346,1998-12-21
55350,1998-12-24
55354,1998-12-31
55355,1998-12-30
55356,1998-12-30
55357,1998-12-30
55358,1998-12-30
55359,1998-12-30
55360,1998-12-30
55361,1998-12-30
55362,1998-12-30
55365,1999-01-04
55371,1999-01-11
55378,1999-01-18
55379,1999-01-18
55385,1999-01-25
55391,1999-02-01
55398,1999-02-08
55404,1999-02-15
55410,1999-02-22
55416,1999-03-01
55420,1999-03-04
55424,1999-03-08
55430,1999-03-15
55436,1999-03-22
55442,1999-03-29
55446,1999-04-01
55450,1999-04-08
55453,1999-04-12
55459,1999-04-19
55468,1999-04-26
55477,1999-05-06
55481,1999-05-10
55485,1999-05-13
55488,1999-05-17
55494,1999-05-24
55499,1999-05-28
55513,1999-06-12
55514,1999-06-12
55515,1999-06-12
55516,1999-06-12
55517,1999-06-12
55518,1999-06-12
55519,1999-06-12
55520,1999-06-12
55521,1999-06-12
55621,1999-09-28
55627,1999-10-05
55634,1999-10-12
55640,1999-10-19
55644,1999-10-22
55651,1999-10-29
55655,1999-11-02
55662,1999-11-09
55681,1999-11-30
55687,1999-12-07
55694,1999-12-14
55698,1999-12-17
55701,1999-12-21
55706,1999-12-29
55710,1999-12-31
55711,1999-12-31
55712,1999-12-31
55713,1999-12-31
55714,1999-12-31
55715,1999-12-31
55716,1999-12-31
55717,1999-12-31
55718,1999-12-31
55719,1999-12-31
55720,1999-12-31
55722,2000-01-04
55728,2000-01-11
55735,2000-01-18
55741,2000-01-25
55742,2000-01-25
55749,2000-02-01
55756,2000-02-08
55757,2000-02-08
55763,2000-02-15
55764,2000-02-15
55770,2000-02-22
55776,2000-02-29
55782,2000-03-07
55789,2000-03-14
55795,2000-03-21
55799,2000-03-24
55802,2000-03-28
55806,2000-03-31
55809,2000-04-04
55815,2000-04-11
55819,2000-04-14
55823,2000-04-18
55829,2000-04-25
55830,2000-04-25
55835,2000-05-02
55842,2000-05-09
55848,2000-05-16
55854,2000-05-23
55858,2000-05-26
55866,2000-06-06
55873,2000-06-13
55879,2000-06-19
55880,2000-06-19
55881,2000-06-19
55882,2000-06-19
55883,2000-06-19
55884,2000-06-19
55885,2000-06-19
55888,2000-06-20
55892,2000-06-23
55895,2000-06-27
55901,2000-07-04
55908,2000-07-11
55909,2000-07-11
55913,2000-07-14
55916,2000-07-18
55922,2000-07-25
55928,2000-08-01
55932,2000-08-04
55935,2000-08-08
55942,2000-08-15
55946,2000-08-18
55949,2000-08-22
55954,2000-08-29
55960,2000-09-05
55968,2000-09-12
55974,2000-09-19
55980,2000-09-26
55986,2000-10-03
55992,2000-10-10
55999,2000-10-17
56003,2000-10-20
56006,2000-10-24
56012,2000-10-31
56013,2000-10-31
56017,2000-11-03
56020,2000-11-07
56028,2000-11-14
56034,2000-11-21
56035,2000-11-21
56039,2000-11-24
56042,2000-11-28
56048,2000-12-05
56055,2000-12-12
56061,2000-12-19
56065,2000-12-22
56070,2000-12-30
56071,2000-12-30
56072,2000-12-30
56073,2000-12-30
56074,2000-12-30
56075,2000-12-30
56076,2000-12-30
56077,2000-12-30
56078,2001-01-02
56084,2001-01-09
56091,2001-01-16
56097,2001-01-23
56098,2001-01-23
56104,2001-01-30
56114,2001-02-09
56117,2001-02-13
56118,2001-02-13
56125,2001-02-20
56132,2001-02-27
56138,2001-03-05
56144,2001-03-13
56149,2001-03-16
56152,2001-03-20
56158,2001-03-27
56164,2001-04-02
56168,2001-04-06
56171,2001-04-10
56172,2001-04-10
56177,2001-04-17
56182,2001-04-21
56184,2001-04-24
56188,2001-04-27
56191,2001-05-01
56196,2001-05-08
56202,2001-05-15
56203,2001-05-15
56208,2001-05-18
56211,2001-05-22
56217,2001-05-29
56222,2001-06-02
56224,2001-06-05
56230,2001-06-12
56237,2001-06-16
56238,2001-06-16
56239,2001-06-16
56240,2001-06-16
56241,2001-06-16
56242,2001-06-16
56243,2001-06-16
56244,2001-06-16
56245,2001-06-16
56246,2001-06-16
56247,2001-06-16
56249,2001-06-19
56255,2001-06-26
56261,2001-07-03
56269,2001-07-10
56273,2001-07-13
56276,2001-07-17
56280,2001-07-20
56283,2001-07-24
56289,2001-07-31
56295,2001-08-07
56302,2001-08-14
56308,2001-08-21
56309,2001-08-21
56314,2001-08-28
56320,2001-09-04
56327,2001-09-11
56334,2001-09-18
56340,2001-09-25
56344,2001-09-28
56347,2001-10-02
56353,2001-10-09
56360,2001-10-16
56366,2001-10-23
56372,2001-10-30
56373,2001-10-30
56374,2001-10-30
56380,2001-11-06
56387,2001-11-13
56393,2001-11-20
56399,2001-11-27
56400,2001-11-27
56413,2001-12-11
56419,2001-12-18
56430,2001-12-31
56431,2001-12-31
56432,2001-12-31
56433,2001-12-31
56434,2001-12-31
56435,2001-12-31
56436,2001-12-31
56437,2001-12-31
56438,2001-12-31
56443,2002-01-04
56446,2002-01-08
56453,2002-01-15
56459,2002-01-21
56465,2002-01-29
56471,2002-02-05
56478,2002-02-12
56484,2002-02-19
56488,2002-02-22
56491,2002-02-26
56495,2002-03-01
56498,2002-03-05
56504,2002-03-12
56506,2001-12-04
56509,2002-03-15
56512,2002-03-19
56519,2002-03-26
56523,2002-03-31
56524,2002-04-02
56530,2002-04-09
56537,2002-04-16
56541,2002-04-19
56544,2002-04-21
56546,2002-04-23
56547,2002-04-23
56553,2002-04-30
56554,2002-04-30
56559,2002-05-07
56565,2002-05-14
56572,2002-05-21
56576,2002-05-24
56579,2002-05-28
56588,2002-06-11
56595,2002-06-15
56596,2002-06-15
56597,2002-06-15
56598,2002-06-15
56599,2002-06-15
56600,2002-06-15
56601,2002-06-15
56602,2002-06-15
56603,2002-06-15
56604,2002-06-15
56605,2002-06-15
56607,2002-06-18
56614,2002-06-25
56620,2002-07-02
56626,2002-07-09
56633,2002-07-16
56634,2002-07-16
56640,2002-07-23
56646,2002-07-30
56647,2002-07-30
56653,2002-08-06
56654,2002-08-06
56655,2002-08-06
56661,2002-08-13
56668,2002-08-20
56673,2002-08-27
56679,2002-09-03
56685,2002-09-10
56690,2002-09-13
56693,2002-09-17
56700,2002-09-24
56701,2002-09-24
56708,2002-10-01
56714,2002-10-08
56721,2002-10-15
56728,2002-10-22
56734,2002-10-29
56735,2002-10-29
56736,2002-10-29
56742,2002-11-05
56748,2002-11-12
56755,2002-11-15
56757,2002-11-19
56763,2002-11-26
56764,2002-11-26
56770,2002-12-03
56777,2002-12-10
56781,2002-12-13
56784,2002-12-17
56788,2002-12-20
56797,2002-12-31
56798,2002-12-31
56799,2002-12-31
56800,2002-12-31
56801,2002-12-31
56802,2002-12-31
56803,2002-12-31
56804,2002-12-31
56805,2002-12-31
56806,2002-12-31
56811,2003-01-07
56818,2003-01-14
56824,2003-01-21
56830,2003-01-28
56834,2003-01-31
56837,2003-02-04
56843,2003-02-11
56850,2003-02-18
56856,2003-02-25
56862,2003-03-04
56866,2003-03-07
56872,2003-03-11
56876,2003-03-14
56878,2003-03-17
56880,2003-03-18
56886,2003-03-25
56892,2003-04-01
56896,2003-04-04
56899,2003-04-08
56900,2003-04-08
56908,2003-04-15
56912,2003-04-21
56913,2003-04-22
56919,2003-04-29
56920,2003-04-29
56925,2003-05-06
56931,2003-05-13
56936,2003-05-16
56939,2003-05-20
56940,2003-05-20
56945,2003-05-27
56950,2003-06-02
56952,2003-06-03
56958,2003-06-10
56963,2003-06-14
56964,2003-06-14
56965,2003-06-14
56966,2003-06-14
56967,2003-06-14
56968,2003-06-14
56970,2003-06-17
56978,2003-06-20
56980,2003-06-24
56986,2003-07-01
56992,2003-07-08
56996,2003-07-11
57000,2003-07-15
57006,2003-07-22
57012,2003-07-29
57018,2003-08-05
57019,2003-11-11
57025,2003-08-12
57029,2003-08-15
57032,2003-08-19
57037,2003-08-26
57043,2003-09-02
57049,2003-09-09
57056,2003-09-16
57062,2003-09-23
57069,2003-09-30
57070,2003-09-30
57076,2003-10-07
57082,2003-10-14
57083,2003-10-14
57089,2003-10-21
57096,2003-10-28
57100,2003-10-31
57103,2003-11-04
57116,2003-11-18
57122,2003-11-25
57123,2003-11-25
57129,2003-12-02
57136,2003-12-09
57142,2003-12-16
57149,2003-12-23
57153,2003-12-30
57155,2003-12-31
57156,2003-12-31
57157,2003-12-31
57158,2003-12-31
57159,2003-12-31
57160,2003-12-31
57161,2003-12-31
57162,2003-12-31
57163,2003-12-31
57164,2003-12-31
57168,2004-01-06
57169,2004-01-06
57175,2004-01-13
57182,2004-01-20
57186,2004-01-23
57189,2004-01-27
57195,2004-02-03
57201,2004-02-10
57208,2004-02-17
57214,2004-02-24
57220,2004-03-02
57227,2004-03-09
57233,2004-03-16
57240,2004-03-23
57246,2004-03-30
57252,2004-04-06
57253,2004-04-06
57258,2004-04-13
57264,2004-04-20
57269,2004-04-23
57272,2004-04-27
57277,2004-05-01
57278,2004-05-04
57284,2004-05-11
57290,2004-05-18
57297,2004-05-25
57302,2004-06-01
57303,2004-06-01
57305,2004-06-02
57310,2004-06-08
57315,2004-06-12
57316,2004-06-12
57317,2004-06-12
57318,2004-06-12
57319,2004-06-12
57320,2004-06-12
57321,2004-06-12
57322,2004-06-12
57324,2004-06-15
57333,2004-06-22
57339,2004-06-29
57345,2004-07-06
57351,2004-07-13
57355,2004-07-16
57359,2004-07-20
57365,2004-07-27
57371,2004-08-03
57378,2004-08-10
57384,2004-08-17
57390,2004-08-24
57401,2004-09-07
57402,2004-09-07
57409,2004-09-14
57415,2004-09-21
57421,2004-09-28
57427,2004-10-05
57434,2004-10-12
57441,2004-10-19
57447,2004-10-26
57453,2004-11-02
57459,2004-11-09
57460,2004-11-09
57467,2004-11-16
57473,2004-11-23
57479,2004-11-30
57480,2004-11-30
57485,2004-12-04
57487,2004-12-07
57491,2004-12-10
57494,2004-12-14
57499,2004-12-17
57502,2004-12-21
57509,2004-12-31
57510,2004-12-31
57511,2004-12-31
57512,2004-12-31
57513,2004-12-31
57514,2004-12-31
57515,2004-12-31
57516,2004-12-31
57517,2004-12-31
57518,2004-12-31
57521,2005-01-04
57527,2005-01-11
57534,2005-01-18
57538,2005-01-21
57541,2005-01-25
57547,2005-02-01
57553,2005-02-08
57559,2005-02-15
57565,2005-02-22
57571,2005-03-01
57577,2005-03-08
57583,2005-03-15
57587,2005-03-18
57588,2005-03-18
57591,2005-03-22
57592,2005-03-22
57596,2005-03-29
